Branch,Client,balance_account,balance
22808,88127,3317,97298013.19
22809,88128,3317,97312956.77
22810,88129,3317,97327900.36
22811,88130,3317,97342843.94
22812,88131,3317,97357787.52
22813,88132,3317,97372731.11
22814,88133,3317,97387674.69
22815,88134,3317,97402618.28
22816,88135,3317,97417561.86
22817,88136,3317,97432505.45
22818,88137,3317,97447449.03
22819,88138,3317,97462392.62
22820,88139,3317,97477336.2
22821,88140,3317,97492279.78
22822,88141,3317,97507223.37
22823,88142,3317,97522166.95
22824,88143,3317,97537110.54
22825,88144,3317,97552054.12
22826,88145,3317,97566997.71
22827,88146,3317,97581941.29
22828,88147,3317,97596884.88
22829,88148,3317,97611828.46
22830,88149,3317,97626772.04
22831,88150,3317,97641715.63
22832,88151,3317,97656659.21
22833,88152,3317,97671602.8
22834,88153,3317,97686546.38
22835,88154,3317,97701489.97
22836,88155,3317,97716433.55
22837,88156,3317,97731377.14
22838,88157,3317,97746320.72
22839,88158,3317,97761264.3
22840,88159,3317,97776207.89
22841,88160,3317,97791151.47
22842,88161,3317,97806095.06
22843,88162,3317,97821038.64
22844,88163,3317,97835982.23
22845,88164,3317,97850925.81
22846,88165,3317,97865869.4
22847,88166,3317,97880812.98
22848,88167,3317,97895756.56
22849,88168,3317,97910700.15
22850,88169,3317,97925643.73
22851,88170,3317,97940587.32
22852,88171,3317,97955530.9
22853,88172,3317,97970474.49
22854,88173,3317,97985418.07
22855,88174,3317,98000361.66
22856,88175,3317,98015305.24
22857,88176,3317,98030248.82
22858,88177,3317,98045192.41
22859,88178,3317,98060135.99
22860,88179,3317,98075079.58
22861,88180,3317,98090023.16
22862,88181,3317,98104966.75
22863,88182,3317,98119910.33
22864,88183,3317,98134853.92
22865,88184,3317,98149797.5
22866,88185,3317,98164741.08
22867,88186,3317,98179684.67
22868,88187,3317,98194628.25
22869,88188,3317,98209571.84
22870,88189,3317,98224515.42
22871,88190,3317,98239459.01
22872,88191,3317,98254402.59
22873,88192,3317,98269346.18
22874,88193,3317,98284289.76
22875,88194,3317,98299233.34
22876,88195,3317,98314176.93
22877,88196,3317,98329120.51
22878,88197,3317,98344064.1
22879,88198,3317,98359007.68
22880,88199,3317,98373951.27
22881,88200,3317,98388894.85
22882,88201,3317,98403838.44
22883,88202,3317,98418782.02
22884,88203,3317,98433725.6
22885,88204,3317,98448669.19
22886,88205,3317,98463612.77
22887,88206,3317,98478556.36
22888,88207,3317,98493499.94
22889,88208,3317,98508443.53
22890,88209,3317,98523387.11
22891,88210,3317,98538330.7
22892,88211,3317,98553274.28
22893,88212,3317,98568217.86
22894,88213,3317,98583161.45
22895,88214,3317,98598105.03
22896,88215,3317,98613048.62
22897,88216,3317,98627992.2
22898,88217,3317,98642935.79
22899,88218,3317,98657879.37
22900,88219,3317,98672822.96
22901,88220,3317,98687766.54
22902,88221,3317,98702710.12
22903,88222,3317,98717653.71
22904,88223,3317,98732597.29
22905,88224,3317,98747540.88
22906,88225,3317,98762484.46
22907,88226,3317,98777428.05
22908,88227,3317,98792371.63
22909,88228,3317,98807315.22
22910,88229,3317,98822258.8
22911,88230,3317,98837202.39
22912,88231,3317,98852145.97
22913,88232,3317,98867089.55
22914,88233,3317,98882033.14
22915,88234,3317,98896976.72
22916,88235,3317,98911920.31
22917,88236,3317,98926863.89
22918,88237,3317,98941807.48
22919,88238,3317,98956751.06
22920,88239,3317,98971694.65
22921,88240,3317,98986638.23
22922,88241,3317,99001581.81
22923,88242,3317,99016525.4
22924,88243,3317,99031468.98
22925,88244,3317,99046412.57
22926,88245,3317,99061356.15
22927,88246,3317,99076299.74
22928,88247,3317,99091243.32
22929,88248,3317,99106186.91
22930,88249,3317,99121130.49
22931,88250,3317,99136074.07
22932,88251,3317,99151017.66
22933,88252,3317,99165961.24
22934,88253,3317,99180904.83
22935,88254,3317,99195848.41
22936,88255,3317,99210792
22937,88256,3317,99225735.58
22938,88257,3317,99240679.17
22939,88258,3317,99255622.75
22940,88259,3317,99270566.33
22941,88260,3317,99285509.92
22942,88261,3317,99300453.5
22943,88262,3317,99315397.09
22944,88263,3317,99330340.67
22945,88264,3317,99345284.26
22946,88265,3317,99360227.84
22947,88266,3317,99375171.43
22948,88267,3317,99390115.01
22949,88268,3317,99405058.59
22950,88269,3317,99420002.18
22951,88270,3317,99434945.76
22952,88271,3317,99449889.35
22953,88272,3317,99464832.93
22954,88273,3317,99479776.52
22955,88274,3317,99494720.1
22956,88275,3317,99509663.69
22957,88276,3317,99524607.27
22958,88277,3317,99539550.85
22959,88278,3317,99554494.44
22960,88279,3317,99569438.02
22961,88280,3317,99584381.61
22962,88281,3317,99599325.19
22963,88282,3317,99614268.78
22964,88283,3317,99629212.36
22965,88284,3317,99644155.95
22966,88285,3317,99659099.53
22967,88286,3317,99674043.11
22968,88287,3317,99688986.7
22969,88288,3317,99703930.28
22970,88289,3317,99718873.87
22971,88290,3317,99733817.45
22972,88291,3317,99748761.04
22973,88292,3317,99763704.62
22974,88293,3317,99778648.21
22975,88294,3317,99793591.79
22976,88295,3317,99808535.37
22977,88296,3317,99823478.96
22978,88297,3317,99838422.54
22979,88298,3317,99853366.13
22980,88299,3317,99868309.71
22981,88300,3317,99883253.3
22982,88301,3317,99898196.88
22983,88302,3317,99913140.47
22984,88303,3317,99928084.05
22985,88304,3317,99943027.63
22986,88305,3317,99957971.22
22987,88306,3317,99972914.8
22988,88307,3317,99987858.39
22989,88308,3317,100002802
22990,88309,3317,100017745.6
22991,88310,3317,100032689.1
22992,88311,3317,100047632.7
22993,88312,3317,100062576.3
22994,88313,3317,100077519.9
22995,88314,3317,100092463.5
22996,88315,3317,100107407.1
22997,88316,3317,100122350.7
22998,88317,3317,100137294.2
22999,88318,3317,100152237.8
23000,88319,3317,100167181.4
23001,88320,3317,100182125
23002,88321,3317,100197068.6
23003,88322,3317,100212012.2
23004,88323,3317,100226955.7
23005,88324,3317,100241899.3
23006,88325,3317,100256842.9
23007,88326,3317,100271786.5
23008,88327,3317,100286730.1
23009,88328,3317,100301673.7
23010,88329,3317,100316617.3
23011,88330,3317,100331560.8
23012,88331,3317,100346504.4
23013,88332,3317,100361448
23014,88333,3317,100376391.6
23015,88334,3317,100391335.2
23016,88335,3317,100406278.8
23017,88336,3317,100421222.3
23018,88337,3317,100436165.9
23019,88338,3317,100451109.5
23020,88339,3317,100466053.1
23021,88340,3317,100480996.7
23022,88341,3317,100495940.3
23023,88342,3317,100510883.8
23024,88343,3317,100525827.4
23025,88344,3317,100540771
23026,88345,3317,100555714.6
23027,88346,3317,100570658.2
23028,88347,3317,100585601.8
23029,88348,3317,100600545.4
23030,88349,3317,100615488.9
23031,88350,3317,100630432.5
23032,88351,3317,100645376.1
23033,88352,3317,100660319.7
23034,88353,3317,100675263.3
23035,88354,3317,100690206.9
23036,88355,3317,100705150.4
23037,88356,3317,100720094
23038,88357,3317,100735037.6
23039,88358,3317,100749981.2
23040,88359,3317,100764924.8
23041,88360,3317,100779868.4
23042,88361,3317,100794812
23043,88362,3317,100809755.5
23044,88363,3317,100824699.1
23045,88364,3317,100839642.7
23046,88365,3317,100854586.3
23047,88366,3317,100869529.9
23048,88367,3317,100884473.5
23049,88368,3317,100899417
23050,88369,3317,100914360.6
23051,88370,3317,100929304.2
23052,88371,3317,100944247.8
23053,88372,3317,100959191.4
23054,88373,3317,100974135
23055,88374,3317,100989078.6
23056,88375,3317,101004022.1
23057,88376,3317,101018965.7
23058,88377,3317,101033909.3
23059,88378,3317,101048852.9
23060,88379,3317,101063796.5
23061,88380,3317,101078740.1
23062,88381,3317,101093683.6
23063,88382,3317,101108627.2
23064,88383,3317,101123570.8
23065,88384,3317,101138514.4
23066,88385,3317,101153458
23067,88386,3317,101168401.6
23068,88387,3317,101183345.1
23069,88388,3317,101198288.7
23070,88389,3317,101213232.3
23071,88390,3317,101228175.9
23072,88391,3317,101243119.5
23073,88392,3317,101258063.1
23074,88393,3317,101273006.7
23075,88394,3317,101287950.2
23076,88395,3317,101302893.8
23077,88396,3317,101317837.4
23078,88397,3317,101332781
23079,88398,3317,101347724.6
23080,88399,3317,101362668.2
23081,88400,3317,101377611.7
23082,88401,3317,101392555.3
23083,88402,3317,101407498.9
23084,88403,3317,101422442.5
23085,88404,3317,101437386.1
23086,88405,3317,101452329.7
23087,88406,3317,101467273.3
23088,88407,3317,101482216.8
23089,88408,3317,101497160.4
23090,88409,3317,101512104
23091,88410,3317,101527047.6
23092,88411,3317,101541991.2
23093,88412,3317,101556934.8
23094,88413,3317,101571878.3
23095,88414,3317,101586821.9
23096,88415,3317,101601765.5
23097,88416,3317,101616709.1
23098,88417,3317,101631652.7
23099,88418,3317,101646596.3
23100,88419,3317,101661539.9
23101,88420,3317,101676483.4
23102,88421,3317,101691427
23103,88422,3317,101706370.6
23104,88423,3317,101721314.2
23105,88424,3317,101736257.8
23106,88425,3317,101751201.4
23107,88426,3317,101766144.9
23108,88427,3317,101781088.5
23109,88428,3317,101796032.1
23110,88429,3317,101810975.7
23111,88430,3317,101825919.3
23112,88431,3317,101840862.9
23113,88432,3317,101855806.4
23114,88433,3317,101870750
23115,88434,3317,101885693.6
23116,88435,3317,101900637.2
23117,88436,3317,101915580.8
23118,88437,3317,101930524.4
23119,88438,3317,101945468
23120,88439,3317,101960411.5
23121,88440,3317,101975355.1
23122,88441,3317,101990298.7
23123,88442,3317,102005242.3
23124,88443,3317,102020185.9
23125,88444,3317,102035129.5
23126,88445,3317,102050073
23127,88446,3317,102065016.6
23128,88447,3317,102079960.2
23129,88448,3317,102094903.8
23130,88449,3317,102109847.4
23131,88450,3317,102124791
23132,88451,3317,102139734.6
23133,88452,3317,102154678.1
23134,88453,3317,102169621.7
23135,88454,3317,102184565.3
23136,88455,3317,102199508.9
23137,88456,3317,102214452.5
23138,88457,3317,102229396.1
23139,88458,3317,102244339.6
23140,88459,3317,102259283.2
23141,88460,3317,102274226.8
23142,88461,3317,102289170.4
23143,88462,3317,102304114
23144,88463,3317,102319057.6
23145,88464,3317,102334001.2
23146,88465,3317,102348944.7
23147,88466,3317,102363888.3
23148,88467,3317,102378831.9
23149,88468,3317,102393775.5
23150,88469,3317,102408719.1
23151,88470,3317,102423662.7
23152,88471,3317,102438606.2
23153,88472,3317,102453549.8
23154,88473,3317,102468493.4
23155,88474,3317,102483437
23156,88475,3317,102498380.6
23157,88476,3317,102513324.2
23158,88477,3317,102528267.7
23159,88478,3317,102543211.3
23160,88479,3317,102558154.9
23161,88480,3317,102573098.5
23162,88481,3317,102588042.1
23163,88482,3317,102602985.7
23164,88483,3317,102617929.3
23165,88484,3317,102632872.8
23166,88485,3317,102647816.4
23167,88486,3317,102662760
23168,88487,3317,102677703.6
23169,88488,3317,102692647.2
23170,88489,3317,102707590.8
23171,88490,3317,102722534.3
23172,88491,3317,102737477.9
23173,88492,3317,102752421.5
23174,88493,3317,102767365.1
23175,88494,3317,102782308.7
23176,88495,3317,102797252.3
23177,88496,3317,102812195.9
23178,88497,3317,102827139.4
23179,88498,3317,102842083
23180,88499,3317,102857026.6
23181,88500,3317,102871970.2
23182,88501,3317,102886913.8
23183,88502,3317,102901857.4
23184,88503,3317,102916800.9
23185,88504,3317,102931744.5
23186,88505,3317,102946688.1
23187,88506,3317,102961631.7
23188,88507,3317,102976575.3
23189,88508,3317,102991518.9
23190,88509,3317,103006462.5
23191,88510,3317,103021406
23192,88511,3317,103036349.6
23193,88512,3317,103051293.2
23194,88513,3317,103066236.8
23195,88514,3317,103081180.4
23196,88515,3317,103096124
23197,88516,3317,103111067.5
23198,88517,3317,103126011.1
23199,88518,3317,103140954.7
23200,88519,3317,103155898.3
23201,88520,3317,103170841.9
23202,88521,3317,103185785.5
23203,88522,3317,103200729
23204,88523,3317,103215672.6
23205,88524,3317,103230616.2
23206,88525,3317,103245559.8
23207,88526,3317,103260503.4
23208,88527,3317,103275447
23209,88528,3317,103290390.6
23210,88529,3317,103305334.1
23211,88530,3317,103320277.7
23212,88531,3317,103335221.3
23213,88532,3317,103350164.9
23214,88533,3317,103365108.5
23215,88534,3317,103380052.1
23216,88535,3317,103394995.6
23217,88536,3317,103409939.2
23218,88537,3317,103424882.8
23219,88538,3317,103439826.4
23220,88539,3317,103454770
23221,88540,3317,103469713.6
23222,88541,3317,103484657.2
23223,88542,3317,103499600.7
23224,88543,3317,103514544.3
23225,88544,3317,103529487.9
23226,88545,3317,103544431.5
23227,88546,3317,103559375.1
23228,88547,3317,103574318.7
23229,88548,3317,103589262.2
23230,88549,3317,103604205.8
23231,88550,3317,103619149.4
23232,88551,3317,103634093
23233,88552,3317,103649036.6
23234,88553,3317,103663980.2
23235,88554,3317,103678923.8
23236,88555,3317,103693867.3
23237,88556,3317,103708810.9
23238,88557,3317,103723754.5
23239,88558,3317,103738698.1
23240,88559,3317,103753641.7
23241,88560,3317,103768585.3
23242,88561,3317,103783528.8
23243,88562,3317,103798472.4
23244,88563,3317,103813416
23245,88564,3317,103828359.6
23246,88565,3317,103843303.2
23247,88566,3317,103858246.8
23248,88567,3317,103873190.4
23249,88568,3317,103888133.9
23250,88569,3317,103903077.5
23251,88570,3317,103918021.1
23252,88571,3317,103932964.7
23253,88572,3317,103947908.3
23254,88573,3317,103962851.9
23255,88574,3317,103977795.4
23256,88575,3317,103992739
23257,88576,3317,104007682.6
23258,88577,3317,104022626.2
23259,88578,3317,104037569.8
23260,88579,3317,104052513.4
23261,88580,3317,104067456.9
23262,88581,3317,104082400.5
23263,88582,3317,104097344.1
23264,88583,3317,104112287.7
23265,88584,3317,104127231.3
23266,88585,3317,104142174.9
23267,88586,3317,104157118.5
23268,88587,3317,104172062
23269,88588,3317,104187005.6
23270,88589,3317,104201949.2
23271,88590,3317,104216892.8
23272,88591,3317,104231836.4
23273,88592,3317,104246780
23274,88593,3317,104261723.5
23275,88594,3317,104276667.1
23276,88595,3317,104291610.7
23277,88596,3317,104306554.3
23278,88597,3317,104321497.9
23279,88598,3317,104336441.5
23280,88599,3317,104351385.1
23281,88600,3317,104366328.6
23282,88601,3317,104381272.2
23283,88602,3317,104396215.8
23284,88603,3317,104411159.4
23285,88604,3317,104426103
23286,88605,3317,104441046.6
23287,88606,3317,104455990.1
23288,88607,3317,104470933.7
23289,88608,3317,104485877.3
23290,88609,3317,104500820.9
23291,88610,3317,104515764.5
23292,88611,3317,104530708.1
23293,88612,3317,104545651.7
23294,88613,3317,104560595.2
23295,88614,3317,104575538.8
23296,88615,3317,104590482.4
23297,88616,3317,104605426
23298,88617,3317,104620369.6
23299,88618,3317,104635313.2
23300,88619,3317,104650256.7
23301,88620,3317,104665200.3
23302,88621,3317,104680143.9
23303,88622,3317,104695087.5
23304,88623,3317,104710031.1
23305,88624,3317,104724974.7
23306,88625,3317,104739918.2
23307,88626,3317,104754861.8
23308,88627,3317,104769805.4
23309,88628,3317,104784749
23310,88629,3317,104799692.6
23311,88630,3317,104814636.2
23312,88631,3317,104829579.8
23313,88632,3317,104844523.3
23314,88633,3317,104859466.9
23315,88634,3317,104874410.5
23316,88635,3317,104889354.1
23317,88636,3317,104904297.7
23318,88637,3317,104919241.3
23319,88638,3317,104934184.8
23320,88639,3317,104949128.4
23321,88640,3317,104964072
23322,88641,3317,104979015.6
23323,88642,3317,104993959.2
23324,88643,3317,105008902.8
23325,88644,3317,105023846.4
23326,88645,3317,105038789.9
23327,88646,3317,105053733.5
23328,88647,3317,105068677.1
23329,88648,3317,105083620.7
23330,88649,3317,105098564.3
23331,88650,3317,105113507.9
23332,88651,3317,105128451.4
23333,88652,3317,105143395
23334,88653,3317,105158338.6
23335,88654,3317,105173282.2
23336,88655,3317,105188225.8
23337,88656,3317,105203169.4
23338,88657,3317,105218113
23339,88658,3317,105233056.5
23340,88659,3317,105248000.1
23341,88660,3317,105262943.7
23342,88661,3317,105277887.3
23343,88662,3317,105292830.9
23344,88663,3317,105307774.5
23345,88664,3317,105322718
23346,88665,3317,105337661.6
23347,88666,3317,105352605.2
23348,88667,3317,105367548.8
23349,88668,3317,105382492.4
23350,88669,3317,105397436
23351,88670,3317,105412379.5
23352,88671,3317,105427323.1
23353,88672,3317,105442266.7
23354,88673,3317,105457210.3
23355,88674,3317,105472153.9
23356,88675,3317,105487097.5
23357,88676,3317,105502041.1
23358,88677,3317,105516984.6
23359,88678,3317,105531928.2
23360,88679,3317,105546871.8
23361,88680,3317,105561815.4
23362,88681,3317,105576759
23363,88682,3317,105591702.6
23364,88683,3317,105606646.1
23365,88684,3317,105621589.7
23366,88685,3317,105636533.3
23367,88686,3317,105651476.9
23368,88687,3317,105666420.5
23369,88688,3317,105681364.1
23370,88689,3317,105696307.7
23371,88690,3317,105711251.2
23372,88691,3317,105726194.8
23373,88692,3317,105741138.4
23374,88693,3317,105756082
23375,88694,3317,105771025.6
23376,88695,3317,105785969.2
23377,88696,3317,105800912.7
23378,88697,3317,105815856.3
23379,88698,3317,105830799.9
23380,88699,3317,105845743.5
23381,88700,3317,105860687.1
23382,88701,3317,105875630.7
23383,88702,3317,105890574.3
23384,88703,3317,105905517.8
23385,88704,3317,105920461.4
23386,88705,3317,105935405
23387,88706,3317,105950348.6
23388,88707,3317,105965292.2
23389,88708,3317,105980235.8
23390,88709,3317,105995179.3
23391,88710,3317,106010122.9
23392,88711,3317,106025066.5
23393,88712,3317,106040010.1
23394,88713,3317,106054953.7
23395,88714,3317,106069897.3
23396,88715,3317,106084840.8
23397,88716,3317,106099784.4
23398,88717,3317,106114728
23399,88718,3317,106129671.6
23400,88719,3317,106144615.2
23401,88720,3317,106159558.8
23402,88721,3317,106174502.4
23403,88722,3317,106189445.9
23404,88723,3317,106204389.5
23405,88724,3317,106219333.1
23406,88725,3317,106234276.7
23407,88726,3317,106249220.3
23408,88727,3317,106264163.9
23409,88728,3317,106279107.4
23410,88729,3317,106294051
23411,88730,3317,106308994.6
23412,88731,3317,106323938.2
23413,88732,3317,106338881.8
23414,88733,3317,106353825.4
23415,88734,3317,106368769
23416,88735,3317,106383712.5
23417,88736,3317,106398656.1
23418,88737,3317,106413599.7
23419,88738,3317,106428543.3
23420,88739,3317,106443486.9
23421,88740,3317,106458430.5
23422,88741,3317,106473374
23423,88742,3317,106488317.6
23424,88743,3317,106503261.2
23425,88744,3317,106518204.8
23426,88745,3317,106533148.4
23427,88746,3317,106548092
23428,88747,3317,106563035.6
23429,88748,3317,106577979.1
23430,88749,3317,106592922.7
23431,88750,3317,106607866.3
23432,88751,3317,106622809.9
23433,88752,3317,106637753.5
23434,88753,3317,106652697.1
